fk_codigo_Filial,CodigoTransacao,DataTransacao
1,198188,28/02/2022
1,215049,11/04/2022
1,193546,12/02/2022
1,303485,13/11/2022
1,148136,09/10/2021
1,317396,07/12/2022
1,197463,24/02/2022
1,148532,09/10/2021
1,342691,08/02/2023
1,241961,13/06/2022
1,336300,24/01/2023
1,314567,30/11/2022
1,216801,18/04/2022
1,201425,09/03/2022
1,211550,31/03/2022
1,164796,24/11/2021
1,160307,10/11/2021
1,275840,05/09/2022
1,315605,02/12/2022
1,312579,25/11/2022
1,243326,16/06/2022
1,278640,10/09/2022
1,151086,16/10/2021
1,340504,02/02/2023
1,337164,26/01/2023
1,344784,13/02/2023
1,334502,19/01/2023
1,288608,05/10/2022
1,329401,06/01/2023
1,346350,15/02/2023
1,342983,08/02/2023
1,220186,23/04/2022
1,342587,08/02/2023
1,179118,04/01/2022
1,219790,23/04/2022
1,175449,21/12/2021
1,324248,21/12/2022
1,310848,23/11/2022
1,323852,21/12/2022
1,188881,31/01/2022
1,188485,31/01/2022
1,259776,25/07/2022
1,233096,21/05/2022
1,201717,09/03/2022
1,217093,18/04/2022
1,208595,24/03/2022
1,211842,31/03/2022
1,218117,20/04/2022
1,206384,19/03/2022
1,342230,07/02/2023
1,322507,19/12/2022
1,226282,09/05/2022
1,269194,18/08/2022
1,279542,12/09/2022
1,294652,19/10/2022
1,288900,05/10/2022
1,329693,06/01/2023
1,329918,08/01/2023
1,220082,23/04/2022
1,267155,12/08/2022
1,277059,07/09/2022
1,309053,22/11/2022
1,344626,12/02/2023
1,193478,12/02/2022
1,181773,11/01/2022
1,197395,24/02/2022
1,328982,05/01/2023
1,306794,21/11/2022
1,264681,08/08/2022
1,259672,25/07/2022
1,301184,07/11/2022
1,252601,08/07/2022
1,300788,07/11/2022
1,210135,28/03/2022
1,336232,24/01/2023
1,156961,28/10/2021
1,193154,11/02/2022
1,169387,06/12/2021
1,186779,25/01/2022
1,312511,25/11/2022
1,316010,05/12/2022
1,232035,19/05/2022
1,272077,25/08/2022
1,309741,22/11/2022
1,309345,22/11/2022
1,268679,16/08/2022
1,268283,16/08/2022
1,224235,03/05/2022
1,264973,08/08/2022
1,222957,28/04/2022
1,222561,28/04/2022
1,173773,16/12/2021
1,267150,11/08/2022
1,266754,11/08/2022
1,193050,11/02/2022
1,212721,04/04/2022
1,149927,14/10/2021
1,262030,01/08/2022
1,145019,27/09/2021
1,221934,27/04/2022
1,342162,07/02/2023
1,226214,09/05/2022
1,173043,14/12/2021
1,172647,14/12/2021
1,273335,29/08/2022
1,143720,22/09/2021
1,265725,09/08/2022
1,302415,09/11/2022
1,154592,23/10/2021
1,329625,06/01/2023
1,323297,20/12/2022
1,223141,29/04/2022
1,249386,30/06/2022
1,179847,05/01/2022
1,151310,18/10/2021
1,300651,06/11/2022
1,166368,26/11/2021
1,166998,29/11/2021
1,164501,23/11/2021
1,150496,15/10/2021
1,232374,20/05/2022
1,188709,31/01/2022
1,341262,06/02/2023
1,215497,12/04/2022
1,219010,21/04/2022
1,226506,09/05/2022
1,264309,05/08/2022
1,169319,06/12/2021
1,172939,14/12/2021
1,277586,08/09/2022
1,277190,08/09/2022
1,220681,25/04/2022
1,287275,01/10/2022
1,323589,20/12/2022
1,251402,06/07/2022
1,272405,25/08/2022
1,202076,10/03/2022
1,163417,19/11/2021
1,319553,12/12/2022
1,296660,26/10/2022
1,256436,19/07/2022
1,181997,11/01/2022
1,326799,28/12/2022
1,181601,11/01/2022
1,326403,28/12/2022
1,264905,08/08/2022
1,224167,03/05/2022
1,220313,24/04/2022
1,238306,03/06/2022
1,222493,28/04/2022
1,161520,15/11/2021
1,261080,27/07/2022
1,178407,30/12/2021
1,272301,25/08/2022
1,302347,09/11/2022
1,333894,18/01/2023
1,256728,19/07/2022
1,231567,18/05/2022
1,224459,03/05/2022
1,222785,28/04/2022
1,164433,23/11/2021
1,164037,23/11/2021
1,335579,23/01/2023
1,349391,24/02/2023
1,236217,30/05/2022
1,190165,03/02/2022
1,258973,22/07/2022
1,222158,27/04/2022
1,200586,07/03/2022
1,161413,14/11/2021
1,203043,13/03/2022
1,230734,16/05/2022
1,230338,16/05/2022
1,255553,15/07/2022
1,265949,09/08/2022
1,228823,12/05/2022
1,142772,18/09/2021
1,334186,18/01/2023
1,284380,25/09/2022
1,275286,02/09/2022
1,223365,29/04/2022
1,225878,07/05/2022
1,331650,12/01/2023
1,319485,12/12/2022
1,319089,12/12/2022
1,282776,21/09/2022
1,206683,20/03/2022
1,259265,22/07/2022
1,348662,23/02/2023
1,237705,02/06/2022
1,168428,02/12/2021
1,145931,30/09/2021
1,157868,02/11/2021
1,324578,22/12/2022
1,200008,04/03/2022
1,343256,09/02/2023
1,194833,16/02/2022
1,220905,25/04/2022
1,220509,25/04/2022
1,178339,30/12/2021
1,227459,10/05/2022
1,227063,10/05/2022
1,170761,09/12/2021
1,281552,18/09/2022
1,303802,14/11/2022
1,274248,31/08/2022
1,290660,10/10/2022
1,348954,23/02/2023
1,303364,11/11/2022
1,260191,26/07/2022
1,163153,18/11/2021
1,195125,16/02/2022
1,280295,14/09/2022
1,248942,29/06/2022
1,293722,18/10/2022
1,192217,09/02/2022
1,334118,18/01/2023
1,288350,04/10/2022
1,303698,14/11/2022
1,204044,15/03/2022
1,264515,06/08/2022
1,303260,11/11/2022
1,301902,08/11/2022
1,249973,02/07/2022
1,233559,22/05/2022
1,298494,31/10/2022
1,327095,29/12/2022
1,200414,07/03/2022
1,153395,21/10/2021
1,203509,14/03/2022
1,207854,22/03/2022
1,239210,06/06/2022
1,153874,22/10/2021
1,181178,10/01/2022
1,344532,11/02/2023
1,206148,18/03/2022
1,226995,10/05/2022
1,287441,03/10/2022
1,282036,20/09/2022
1,340991,04/02/2023
1,170693,09/12/2021
1,283000,21/09/2022
1,276244,05/09/2022
1,276554,06/09/2022
1,208314,23/03/2022
1,299669,02/11/2022
1,253201,11/07/2022
1,290592,10/10/2022
1,263747,03/08/2022
1,263351,03/08/2022
1,191283,07/02/2022
1,190887,07/02/2022
1,337696,27/01/2023
1,260123,26/07/2022
1,274940,01/09/2022
1,289490,06/10/2022
1,260519,26/07/2022
1,257493,21/07/2022
1,190400,04/02/2022
1,234241,24/05/2022
1,269067,17/08/2022
1,192149,09/02/2022
1,227287,10/05/2022
1,270640,22/08/2022
1,228486,11/05/2022
1,287886,04/10/2022
1,198548,01/03/2022
1,162012,16/11/2021
1,161616,16/11/2021
1,236686,31/05/2022
1,299565,02/11/2022
1,347169,17/02/2023
1,253493,11/07/2022
1,336441,25/01/2023
1,269598,18/08/2022
1,202838,11/03/2022
1,214591,09/04/2022
1,330809,10/01/2023
1,202442,11/03/2022
1,206990,21/03/2022
1,240500,08/06/2022
1,213148,05/04/2022
1,159007,08/11/2021
1,271725,24/08/2022
1,327027,29/12/2022
1,284111,24/09/2022
1,270276,21/08/2022
1,184966,20/01/2022
1,165671,25/11/2021
1,170974,10/12/2021
1,307594,21/11/2022
1,307198,21/11/2022
1,193914,14/02/2022
1,281798,19/09/2022
1,266539,10/08/2022
1,266143,10/08/2022
1,230014,13/05/2022
1,141429,15/09/2021
1,148737,10/10/2021
1,225272,05/05/2022
1,318916,11/12/2022
1,141959,16/09/2021
1,159299,08/11/2021
1,316414,05/12/2022
1,242862,15/06/2022
1,146330,02/10/2021
1,185258,20/01/2022
1,289422,06/10/2022
1,307490,21/11/2022
1,169856,07/12/2021
1,160877,11/11/2021
1,324188,21/12/2022
1,243589,17/06/2022
1,311615,24/11/2022
1,311219,24/11/2022
1,228418,11/05/2022
1,225599,06/05/2022
1,198480,01/03/2022
1,159946,09/11/2021
1,195556,18/02/2022
1,273719,30/08/2022
1,253425,11/07/2022
1,214373,08/04/2022
1,241221,10/06/2022
1,302941,10/11/2022
1,337396,26/01/2023
1,213080,05/04/2022
1,151714,18/10/2021
1,278061,10/09/2022
1,329858,08/01/2023
1,197734,25/02/2022
1,187719,27/01/2022
1,327506,02/01/2023
1,211444,30/03/2022
1,165603,25/11/2021
1,231309,17/05/2022
1,163956,22/11/2021
1,338406,30/01/2023
1,338010,30/01/2023
1,304419,15/11/2022
1,168084,01/12/2021
1,241674,13/06/2022
1,292992,17/10/2022
1,218745,20/04/2022
1,218349,20/04/2022
1,141361,15/09/2021
1,161840,16/11/2021
1,274011,30/08/2022
1,162294,17/11/2021
1,241117,10/06/2022
1,333562,17/01/2023
1,262937,02/08/2022
1,333166,17/01/2023
1,263970,04/08/2022
1,244436,19/06/2022
1,271553,24/08/2022
1,278353,10/09/2022
1,261966,30/07/2022
1,290015,07/10/2022
1,223672,02/05/2022
1,345591,14/02/2023
1,320673,14/12/2022
1,305326,16/11/2022
1,165895,25/11/2021
1,171198,10/12/2021
1,304930,16/11/2022
1,343872,10/02/2023
1,281626,19/09/2022
1,293284,17/10/2022
1,141653,15/09/2021
1,330092,09/01/2023
1,149867,14/10/2021
1,162586,17/11/2021
1,244790,20/06/2022
1,205223,17/03/2022
1,280756,15/09/2022
1,300197,03/11/2022
1,299801,03/11/2022
1,140730,13/09/2021
1,191838,08/02/2022
1,191442,08/02/2022
1,302873,10/11/2022
1,289911,07/10/2022
1,223964,02/05/2022
1,181001,09/01/2022
1,320965,14/12/2022
1,214026,07/04/2022
1,147772,07/10/2021
1,147405,06/10/2021
1,211376,30/03/2022
1,230845,17/05/2022
1,304351,15/11/2022
1,168016,01/12/2021
1,290935,11/10/2022
1,245082,20/06/2022
1,146696,04/10/2021
1,224810,04/05/2022
1,305904,17/11/2022
1,277865,09/09/2022
1,305508,17/11/2022
1,155093,25/10/2021
1,184591,19/01/2022
1,292782,14/10/2022
1,311828,25/11/2022
1,292833,15/10/2022
1,197958,25/02/2022
1,345523,14/02/2023
1,189964,02/02/2022
1,305258,16/11/2022
1,217708,19/04/2022
1,271113,23/08/2022
1,297892,28/10/2022
1,254955,14/07/2022
1,212434,04/04/2022
1,213391,06/04/2022
1,263798,04/08/2022
1,299733,03/11/2022
1,339812,01/02/2023
1,261651,28/07/2022
1,223896,02/05/2022
1,296892,26/10/2022
1,320897,14/12/2022
1,235069,25/05/2022
1,297245,27/10/2022
1,189578,01/02/2022
1,298674,01/11/2022
1,306131,18/11/2022
1,147337,06/10/2021
1,325064,26/12/2022
1,295637,24/10/2022
1,315236,01/12/2022
1,174815,20/12/2021
1,290867,11/10/2022
1,316776,06/12/2022
1,244618,20/06/2022
1,294126,18/10/2022
1,300025,03/11/2022
1,285936,28/09/2022
1,216368,14/04/2022
1,247341,25/06/2022
1,219449,22/04/2022
1,154960,24/10/2021
1,325356,26/12/2022
1,347492,20/02/2023
1,148941,11/10/2021
1,177623,28/12/2021
1,292924,16/10/2022
1,149509,13/10/2021
1,313424,28/11/2022
1,313028,28/11/2022
1,240640,09/06/2022
1,176663,27/12/2021
1,167658,30/11/2021
1,186371,24/01/2022
1,318610,09/12/2022
1,291964,13/10/2022
1,339744,01/02/2023
1,195245,17/02/2022
1,347388,20/02/2023
1,198842,02/03/2022
1,274584,31/08/2022
1,189510,01/02/2022
1,274188,31/08/2022
1,325776,27/12/2022
1,149801,13/10/2021
1,298055,29/10/2022
1,256284,18/07/2022
1,295569,24/10/2022
1,315168,01/12/2022
1,327186,30/12/2022
1,297720,28/10/2022
1,316708,06/12/2022
1,195065,16/02/2022
1,152713,19/10/2021
1,280235,14/09/2022
1,176116,22/12/2021
1,294058,18/10/2022
1,227691,10/05/2022
1,300586,05/11/2022
1,292256,13/10/2022
1,195537,17/02/2022
1,154133,23/10/2021
1,304034,14/11/2022
1,297469,27/10/2022
1,274480,31/08/2022
1,298898,01/11/2022
1,295861,24/10/2022
1,349186,23/02/2023
1,148873,11/10/2021
1,334924,20/01/2023
1,209663,26/03/2022
1,317000,06/12/2022
1,157379,29/10/2021
1,280527,14/09/2022
1,249174,29/06/2022
1,340684,03/02/2023
1,152842,20/10/2021
1,339429,31/01/2023
1,186303,24/01/2022
1,219673,22/04/2022
1,204276,15/03/2022
1,321608,15/12/2022
1,174182,17/12/2021
1,333043,16/01/2023
1,332647,16/01/2023
1,199657,03/03/2022
1,199261,03/03/2022
1,325708,27/12/2022
1,180492,06/01/2022
1,149733,13/10/2021
1,244282,18/06/2022
1,295057,20/10/2022
1,257829,21/07/2022
1,242253,14/06/2022
1,287087,30/09/2022
1,172139,13/12/2021
1,234577,24/05/2022
1,210811,29/03/2022
1,234181,24/05/2022
1,158640,05/11/2021
1,270138,20/08/2022
1,185985,23/01/2022
1,195469,17/02/2022
1,205569,18/03/2022
1,239242,07/06/2022
1,276786,06/09/2022
1,247907,27/06/2022
1,245335,21/06/2022
1,258121,21/07/2022
1,257725,21/07/2022
1,158502,04/11/2021
1,347259,19/02/2023
1,203222,14/03/2022
1,313701,29/11/2022
1,319852,13/12/2022
1,348058,22/02/2023
1,321540,15/12/2022
1,250946,05/07/2022
1,248199,27/06/2022
1,168861,03/12/2021
1,184394,18/01/2022
1,245231,21/06/2022
1,283593,22/09/2022
1,340225,02/02/2023
1,340908,03/02/2023
1,216285,13/04/2022
1,215889,13/04/2022
1,307826,21/11/2022
1,194146,14/02/2022
1,348350,22/02/2023
1,144295,23/09/2021
1,328504,04/01/2023
1,321436,15/12/2022
1,232817,21/05/2022
1,216814,18/04/2022
1,201438,09/03/2022
1,251238,05/07/2022
1,141166,14/09/2021
1,155871,26/10/2021
1,279764,13/09/2022
1,331009,11/01/2023
1,142191,16/09/2021
1,346882,17/02/2023
1,240213,08/06/2022
1,252187,07/07/2022
1,246615,23/06/2022
1,257101,20/07/2022
1,340517,02/02/2023
1,216181,13/04/2022
1,327969,03/01/2023
1,308118,21/11/2022
1,294885,20/10/2022
1,288621,05/10/2022
1,209282,25/03/2022
1,215098,11/04/2022
1,269966,20/08/2022
1,214702,11/04/2022
1,291875,12/10/2022
1,291479,12/10/2022
1,148185,09/10/2021
1,231249,17/05/2022
1,241614,13/06/2022
1,156533,27/10/2021
1,195998,21/02/2022
1,296502,25/10/2022
1,233109,21/05/2022
1,250368,04/07/2022
1,331301,11/01/2023
1,156163,26/10/2021
1,196602,22/02/2022
1,233749,23/05/2022
1,168793,03/12/2021
1,278293,10/09/2022
1,342636,08/02/2023
1,145147,28/09/2021
1,336245,24/01/2023
1,335849,24/01/2023
1,250660,04/07/2022
1,318167,08/12/2022
1,216746,18/04/2022
1,264202,04/08/2022
1,141098,14/09/2021
1,341883,07/02/2023
1,160252,10/11/2021
1,275785,05/09/2022
1,246414,22/06/2022
1,191778,08/02/2022
1,243271,16/06/2022
1,151031,16/10/2021
1,246547,23/06/2022
1,161288,12/11/2021
1,278585,10/09/2022
1,279591,12/09/2022
1,279195,12/09/2022
1,340449,02/02/2023
1,334843,19/01/2023
1,334447,19/01/2023
1,346295,15/02/2023
1,329346,06/01/2023
1,288553,05/10/2022
1,344729,13/02/2023
1,345899,15/02/2023
1,209610,25/03/2022
1,220131,23/04/2022
1,219735,23/04/2022
1,175394,21/12/2021
1,310793,23/11/2022
1,259721,25/07/2022
1,156465,27/10/2021
1,233041,21/05/2022
1,232645,21/05/2022
1,331233,11/01/2023
1,221617,26/04/2022
1,342175,07/02/2023
1,206329,19/03/2022
1,322452,19/12/2022
1,348002,21/02/2023
1,279487,12/09/2022
1,294597,19/10/2022
1,288845,05/10/2022
1,269814,19/08/2022
1,235344,26/05/2022
1,309394,22/11/2022
1,277004,07/09/2022
1,308998,22/11/2022
1,214926,11/04/2022
1,301129,07/11/2022
1,300733,07/11/2022
1,252546,08/07/2022
1,158897,06/11/2021
1,266803,11/08/2022
1,193099,11/02/2022
1,212770,04/04/2022
1,212374,04/04/2022
1,168989,04/12/2021
1,196430,22/02/2022
1,192661,10/02/2022
1,213727,06/04/2022
1,144672,27/09/2021
1,177067,27/12/2021
1,187120,25/01/2022
1,186724,25/01/2022
1,155325,25/10/2021
1,155721,25/10/2021
1,254726,13/07/2022
1,246346,22/06/2022
1,312060,25/11/2022
1,245950,22/06/2022
1,231980,19/05/2022
1,312456,25/11/2022
1,332327,14/01/2023
1,272022,25/08/2022
1,302068,09/11/2022
1,256449,19/07/2022
1,268624,16/08/2022
1,268228,16/08/2022
1,249435,30/06/2022
1,222506,28/04/2022
1,267095,11/08/2022
1,255187,14/07/2022
1,314736,30/11/2022
1,314340,30/11/2022
1,221549,26/04/2022
1,342107,07/02/2023
1,226159,09/05/2022
1,172592,14/12/2021
1,273280,29/08/2022
1,143665,22/09/2021
1,272884,29/08/2022
1,265670,09/08/2022
1,294529,19/10/2022
1,170169,08/12/2021
1,249331,30/06/2022
1,235276,26/05/2022
1,179792,05/01/2022
1,151255,18/10/2021
1,276936,07/09/2022
1,311017,23/11/2022
1,150441,15/10/2021
1,215442,12/04/2022
1,193031,11/02/2022
1,219351,21/04/2022
1,218955,21/04/2022
1,226451,09/05/2022
1,264254,05/08/2022
1,250028,03/07/2022
1,169264,06/12/2021
1,277531,08/09/2022
1,235568,26/05/2022
1,271954,25/08/2022
1,202021,10/03/2022
1,256777,19/07/2022
1,163362,19/11/2021
1,181942,11/01/2022
1,224112,03/05/2022
1,264850,08/08/2022
1,236266,30/05/2022
1,278847,11/09/2022
1,286460,28/09/2022
1,192885,10/02/2022
1,343269,09/02/2023
1,176895,27/12/2021
1,167890,30/11/2021
1,312839,27/11/2022
1,230387,16/05/2022
1,265602,09/08/2022
1,302292,09/11/2022
1,154469,23/10/2021
1,284755,26/09/2022
1,147117,05/10/2021
1,319138,12/12/2022
1,285666,27/09/2022
1,285270,27/09/2022
1,164378,23/11/2021
1,143242,21/09/2021
1,341114,05/02/2023
1,236162,30/05/2022
1,222730,28/04/2022
1,258525,21/07/2022
1,190110,03/02/2022
1,259314,22/07/2022
1,332204,13/01/2023
1,258918,22/07/2022
1,222103,27/04/2022
1,153178,20/10/2021
1,230679,16/05/2022
1,265894,09/08/2022
1,220558,25/04/2022
1,142717,18/09/2021
1,154761,23/10/2021
1,154365,23/10/2021
1,226716,10/05/2022
1,331595,12/01/2023
1,319430,12/12/2022
1,282721,21/09/2022
1,143534,21/09/2021
1,142453,17/09/2021
1,259210,22/07/2022
1,237650,02/06/2022
1,274661,01/09/2022
1,153074,20/10/2021
1,162806,18/11/2021
1,260957,27/07/2022
1,238827,06/06/2022
1,185893,22/01/2022
1,343201,09/02/2023
1,194778,16/02/2022
1,239223,06/06/2022
1,220850,25/04/2022
1,343597,09/02/2023
1,220454,25/04/2022
1,199953,04/03/2022
1,227008,10/05/2022
1,288003,04/10/2022
1,174414,17/12/2021
1,290605,10/10/2022
1,261837,29/07/2022
1,303309,11/11/2022
1,197017,23/02/2022
1,236094,30/05/2022
1,163098,18/11/2021
1,194666,15/02/2022
1,248887,29/06/2022
1,254257,12/07/2022
1,187445,26/01/2022
1,207507,22/03/2022
1,229735,13/05/2022
1,205801,18/03/2022
1,341040,04/02/2023
1,282653,21/09/2022
1,301847,08/11/2022
1,259142,22/07/2022
1,203850,14/03/2022
1,203454,14/03/2022
1,274593,01/09/2022
1,207799,22/03/2022
1,317745,07/12/2022
1,289143,06/10/2022
1,238759,06/06/2022
1,274989,01/09/2022
1,161353,13/11/2021
1,153340,21/10/2021
1,174502,18/12/2021
1,181123,10/01/2022
1,344477,11/02/2023
1,226940,10/05/2022
1,287386,03/10/2022
1,251178,05/07/2022
1,259421,24/07/2022
1,165145,24/11/2021
1,282945,21/09/2022
1,276189,05/09/2022
1,276499,06/09/2022
1,208259,23/03/2022
1,299614,02/11/2022
1,263692,03/08/2022
1,261769,29/07/2022
1,263296,03/08/2022
1,191228,07/02/2022
1,190832,07/02/2022
1,260068,26/07/2022
1,274885,01/09/2022
1,269012,17/08/2022
1,291815,12/10/2022
1,324201,21/12/2022
1,270585,22/08/2022
1,233445,21/05/2022
1,266192,10/08/2022
1,229667,13/05/2022
1,279996,13/09/2022
1,161561,16/11/2021
1,236631,31/05/2022
1,253438,11/07/2022
1,347114,17/02/2023
1,240445,08/06/2022
1,269543,18/08/2022
1,202783,11/03/2022
1,214536,09/04/2022
1,202387,11/03/2022
1,257333,20/07/2022
1,206935,21/03/2022
1,330754,10/01/2023
1,301779,08/11/2022
1,326972,29/12/2022
1,145610,29/09/2021
1,254085,12/07/2022
1,165616,25/11/2021
1,148417,09/10/2021
1,317677,07/12/2022
1,307143,21/11/2022
1,306747,21/11/2022
1,329331,05/01/2023
1,317281,07/12/2022
1,169509,07/12/2021
1,207731,22/03/2022
1,210484,28/03/2022
1,157733,01/11/2021
1,229959,13/05/2022
1,141374,15/09/2021
1,148682,10/10/2021
1,225217,05/05/2022
1,159599,09/11/2021
1,276121,05/09/2022
1,171863,12/12/2021
1,275725,05/09/2022
1,316359,05/12/2022
1,298267,31/10/2022
1,337049,26/01/2023
1,289367,06/10/2022
1,169801,07/12/2021
1,160822,11/11/2021
1,211097,30/03/2022
1,311560,24/11/2022
1,311164,24/11/2022
1,262379,01/08/2022
1,211727,31/03/2022
1,225544,06/05/2022
1,227967,11/05/2022
1,228363,11/05/2022
1,198425,01/03/2022
1,159891,09/11/2021
1,322788,19/12/2022
1,273664,30/08/2022
1,214318,08/04/2022
1,241166,10/06/2022
1,330686,10/01/2023
1,337341,26/01/2023
1,191056,07/02/2022
1,213025,05/04/2022
1,278006,10/09/2022
1,179295,04/01/2022
1,187664,27/01/2022
1,327451,02/01/2023
1,150845,15/10/2021
1,304979,16/11/2022
1,189058,31/01/2022
1,163901,22/11/2021
1,178763,03/01/2022
1,337810,28/01/2023
1,165548,25/11/2021
1,338351,30/01/2023
1,218294,20/04/2022
1,206561,19/03/2022
1,321823,16/12/2022
1,162239,17/11/2021
1,333507,17/01/2023
1,333111,17/01/2023
1,262882,02/08/2022
1,323542,20/12/2022
1,316291,05/12/2022
1,251751,06/07/2022
1,158033,03/11/2021
1,271498,24/08/2022
1,177890,29/12/2021
1,309626,22/11/2022
1,223617,02/05/2022
1,320618,14/12/2022
1,305271,16/11/2022
1,265254,08/08/2022
1,343817,10/02/2023
1,169733,07/12/2021
1,174054,16/12/2021
1,211029,30/03/2022
1,330433,09/01/2023
1,330037,09/01/2023
1,311096,24/11/2022
1,303436,12/11/2022
1,244735,20/06/2022
1,238407,04/06/2022
1,205168,17/03/2022
1,159823,09/11/2021
1,146745,04/10/2021
1,299746,03/11/2022
1,140675,13/09/2021
1,224859,04/05/2022
1,231520,18/05/2022
1,151591,18/10/2021
1,151195,18/10/2021
1,147350,06/10/2021
1,211321,30/03/2022
1,189617,02/02/2022
1,335532,23/01/2023
1,167961,01/12/2021
1,150104,14/10/2021
1,262207,01/08/2022
1,229172,12/05/2022
1,305849,17/11/2022
1,155038,25/10/2021
1,292727,14/10/2022
1,323474,20/12/2022
1,311773,25/11/2022
1,178218,29/12/2021
1,177822,29/12/2021
1,166545,26/11/2021
1,167175,29/11/2021
1,320550,14/12/2022
1,232551,20/05/2022
1,326684,28/12/2022
1,341439,06/02/2023
1,238191,03/06/2022
1,271058,23/08/2022
1,306180,18/11/2022
1,314889,01/12/2022
1,158257,03/11/2021
1,339757,01/02/2023
1,261596,28/07/2022
1,296837,26/10/2022
1,320842,14/12/2022
1,284695,26/09/2022
1,306472,18/11/2022
1,341054,05/02/2023
1,236498,30/05/2022
1,315181,01/12/2022
1,294071,18/10/2022
1,299970,03/11/2022
1,313077,28/11/2022
1,255438,15/07/2022
1,230619,16/05/2022
1,292659,14/10/2022
1,347437,20/02/2023
1,177568,28/12/2021
1,177172,28/12/2021
1,189163,01/02/2022
1,240585,09/06/2022
1,229396,12/05/2022
1,175769,22/12/2021
1,181527,10/01/2022
1,292305,13/10/2022
1,170646,09/12/2021
1,198787,02/03/2022
1,274529,31/08/2022
1,189455,01/02/2022
1,274133,31/08/2022
1,290545,10/10/2022
1,325721,27/12/2022
1,256229,18/07/2022
1,349235,23/02/2023
1,348839,23/02/2023
1,295514,24/10/2022
1,168605,02/12/2021
1,315113,01/12/2022
1,327131,30/12/2022
1,316653,06/12/2022
1,195010,16/02/2022
1,152658,19/10/2021
1,152262,19/10/2021
1,176061,22/12/2021
1,280576,14/09/2022
1,294003,18/10/2022
1,293607,18/10/2022
1,227636,10/05/2022
1,298104,30/10/2022
1,288235,04/10/2022
1,303979,14/11/2022
1,298843,01/11/2022
1,334869,20/01/2023
1,283314,22/09/2022
1,149386,13/10/2021
1,315818,04/12/2022
1,243935,18/06/2022
1,249119,29/06/2022
1,339374,31/01/2023
1,286706,29/09/2022
1,193867,14/02/2022
1,338978,31/01/2023
1,237315,01/06/2022
1,318487,09/12/2022
1,204221,15/03/2022
1,282317,20/09/2022
1,318869,11/12/2022
1,332988,16/01/2023
1,332592,16/01/2023
1,180437,06/01/2022
1,149678,13/10/2021
1,244227,18/06/2022
1,295002,20/10/2022
1,154051,22/10/2021
1,257774,21/07/2022
1,242198,14/06/2022
1,194159,14/02/2022
1,152590,19/10/2021
1,234522,24/05/2022
1,210756,29/03/2022
1,181355,10/01/2022
1,175993,22/12/2021
1,318383,09/12/2022
1,292133,13/10/2022
1,236967,31/05/2022
1,276731,06/09/2022
1,336722,25/01/2023
1,202723,11/03/2022
1,247852,27/06/2022
1,184047,18/01/2022
1,258066,21/07/2022
1,281520,17/09/2022
1,158447,04/11/2021
1,188068,27/01/2022
1,270817,22/08/2022
1,266424,10/08/2022
1,313646,29/11/2022
1,236863,31/05/2022
1,143948,23/09/2021
1,321485,15/12/2022
1,207167,21/03/2022
1,140819,14/09/2021
1,184339,18/01/2022
1,183943,18/01/2022
1,142240,16/09/2021
1,271902,24/08/2022
1,283538,22/09/2022
1,283142,22/09/2022
1,346689,16/02/2023
1,216230,13/04/2022
1,215834,13/04/2022
1,308167,21/11/2022
1,307771,21/11/2022
1,344221,10/02/2023
1,209331,25/03/2022
1,208935,25/03/2022
1,294934,20/10/2022
1,172016,13/12/2021
1,209956,27/03/2022
1,281975,19/09/2022
1,141606,15/09/2021
1,348295,22/02/2023
1,144240,23/09/2021
1,212267,03/04/2022
1,141111,14/09/2021
1,155816,26/10/2021
1,180265,06/01/2022
1,252132,07/07/2022
1,246560,23/06/2022
1,257046,20/07/2022
1,327914,03/01/2023
1,176331,23/12/2021
